Data Source in SDW: https://sdw.ecb.europa.eu/browseTable.do?node=SEARCHRESULTS&q=EXR.D.E5.PLN.EN00.A
,EXR.D.E5.PLN.EN00.A
,"ECB Nominal effective exch. rate of the Polish zloty against, EER-19 group of trading partners: AU,CA,DK,HK,JP,NO,SG,KR,SE,CH,GB,US,EA and BG,CZ,HU,PL,RO,CN,HR excluding the Polish zloty"
Collection:,Average of observations through period (A)
Period\Unit:,[99Q1=100]
2020-01-10,97.8545
2020-01-09,98.0023
2020-01-08,97.9651
2020-01-07,98.0341
2020-01-06,98.1954
2020-01-03,97.9264
2020-01-02,97.8673
2020-01-01,-
2019-12-31,97.8783
2019-12-30,97.8747
2019-12-27,97.6045
2019-12-26,-
2019-12-25,-
2019-12-24,97.7011
2019-12-23,97.6800
2019-12-20,97.6930
2019-12-19,97.7058
2019-12-18,97.4916
2019-12-17,97.8018
2019-12-16,97.5394
2019-12-13,97.4222
2019-12-12,97.2778
2019-12-11,97.0999
2019-12-10,97.0418
2019-12-09,97.1993
2019-12-06,97.3662
2019-12-05,97.4440
2019-12-04,97.3616
2019-12-03,97.2798
2019-12-02,96.8406
2019-11-29,96.3266
2019-11-28,96.3438
2019-11-27,96.5686
2019-11-26,96.8357
2019-11-25,96.9049
2019-11-22,96.9976
2019-11-21,97.0301
2019-11-20,97.0829
2019-11-19,97.2101
2019-11-18,97.0785
2019-11-15,97.3140
2019-11-14,96.9500
2019-11-13,97.1178
2019-11-12,97.3851
2019-11-11,97.4586
2019-11-08,97.7207
2019-11-07,97.6729
2019-11-06,97.6070
2019-11-05,97.7615
2019-11-04,98.0255
2019-11-01,98.1074
2019-10-31,98.0571
2019-10-30,97.9227
2019-10-29,97.7757
2019-10-28,97.6887
2019-10-25,97.6126
2019-10-24,97.6363
2019-10-23,97.6164
2019-10-22,97.6274
2019-10-21,97.6645
2019-10-18,97.5722
2019-10-17,97.5286
2019-10-16,97.2053
2019-10-15,97.1628
2019-10-14,97.3035
2019-10-11,97.0610
2019-10-10,96.9565
2019-10-09,96.7501
2019-10-08,96.5511
2019-10-07,96.5464
2019-10-04,96.6368
2019-10-03,96.2598
2019-10-02,95.5765
2019-10-01,95.3612
2019-09-30,95.2552
2019-09-27,95.1632
2019-09-26,95.1238
2019-09-25,95.1069
2019-09-24,95.3129
2019-09-23,95.3222
2019-09-20,95.8772
2019-09-19,96.4014
2019-09-18,96.4057
2019-09-17,96.2665
2019-09-16,96.5662
2019-09-13,96.6978
2019-09-12,96.3188
2019-09-11,96.4127
2019-09-10,96.4799
2019-09-09,96.4520
2019-09-06,96.3228
2019-09-05,96.3955
2019-09-04,96.4105
2019-09-03,95.7996
2019-09-02,95.7756
2019-08-30,95.6075
2019-08-29,95.6304
2019-08-28,95.5335
2019-08-27,95.9085
2019-08-26,96.1084
2019-08-23,96.0789
2019-08-22,95.9377
2019-08-21,96.1986
2019-08-20,96.1222
2019-08-19,95.8138
2019-08-16,96.4029
2019-08-15,95.5266
2019-08-14,95.9532
2019-08-13,96.8282
2019-08-12,96.9814
2019-08-09,97.1777
2019-08-08,97.0546
2019-08-07,97.2054
2019-08-06,97.2221
2019-08-05,97.2120
2019-08-02,97.2021
2019-08-01,97.0962
2019-07-31,97.4149
2019-07-30,97.4158
2019-07-29,97.5138
2019-07-26,97.7654
2019-07-25,98.0654
2019-07-24,97.9604
2019-07-23,98.1972
2019-07-22,98.2986
2019-07-19,98.0811
2019-07-18,98.0497
2019-07-17,97.9961
2019-07-16,98.1809
